sim_index,strategy,total_time_s,pit_stop_count,sc_laps
91332,A,6141.396448216783,2,49
91333,A,6140.481069048748,2,51
91334,A,6143.5513956641125,2,45
91335,A,6133.872415663747,2,41
91336,A,6139.4574594268715,2,51
91337,A,6138.990491408149,2,42
91338,A,6144.419831380738,2,36
91339,A,6145.014374820006,2,54
91340,A,6144.602468250234,2,56
91341,A,6156.581521766664,2,33
91342,A,6139.910672752221,2,39
91343,A,6135.657114557441,2,44
91344,A,6134.846614745943,2,52
91345,A,6134.369224859795,2,45
91346,A,6144.577397731126,2,39
91347,A,6156.354211275306,2,38
91348,A,6145.568630454619,2,34
91349,A,6150.199747781208,2,45
91350,A,6142.3317612114915,2,51
91351,A,6142.247485616725,2,39
91352,A,6152.214887495013,2,35
91353,A,6143.137857410354,2,39
91354,A,6165.4556048469285,2,39
91355,A,6136.065982877234,2,42
91356,A,6137.1570561331555,2,43
91357,A,6136.273959147753,2,42
91358,A,6141.235983539377,2,48
91359,A,6142.829589359695,2,42
91360,A,6152.674810015822,2,48
91361,A,6137.009917510602,2,48
91362,A,6138.3208358670645,2,42
91363,A,6135.7865786344055,2,45
91364,A,6160.087635496942,2,53
91365,A,6144.3488962726,2,36
91366,A,6138.819867382282,2,53
91367,A,6143.332551923496,2,40
91368,A,6151.036897657069,2,33
91369,A,6141.0107446775855,2,49
91370,A,6149.99303315921,2,48
91371,A,6137.826988690664,2,51
91372,A,6139.000694498331,2,45
91373,A,6142.128470617542,2,42
91374,A,6142.2528331740605,2,48
91375,A,6158.963027911161,2,39
91376,A,6137.61215526337,2,51
91377,A,6148.60673236904,2,39
91378,A,6147.457974025092,2,46
91379,A,6176.900498744318,2,36
91380,A,6140.434936917631,2,42
91381,A,6146.344987851418,2,42
91382,A,6159.196600902557,2,36
91383,A,6137.942471910467,2,42
91384,A,6141.975268162668,2,51
91385,A,6140.438147493921,2,45
91386,A,6148.387486077999,2,45
91387,A,6134.707697304056,2,42
91388,A,6131.746019186157,2,39
91389,A,6133.492152529568,2,45
91390,A,6140.088767659754,2,39
91391,A,6137.362454779217,2,51
91392,A,6141.997486849714,2,35
91393,A,6147.219083539622,2,42
91394,A,6139.64596081915,2,51
91395,A,6154.846895787713,2,51
91396,A,6136.008822853471,2,47
91397,A,6170.003843446908,2,33
91398,A,6133.764143872118,2,45
91399,A,6158.759967918063,2,35
91400,A,6136.956533371993,2,53
91401,A,6133.824288290448,2,45
91402,A,6135.659866374559,2,44
91403,A,6135.868725432203,2,43
91404,A,6147.279502489029,2,55
91405,A,6143.393646185266,2,45
91406,A,6160.537136828976,2,61
91407,A,6145.488409928306,2,42
91408,A,6145.531797413701,2,45
91409,A,6134.403696719935,2,46
91410,A,6134.845180484638,2,49
91411,A,6156.129987931314,2,42
91412,A,6133.169947451652,2,44
91413,A,6141.471367812232,2,54
91414,A,6139.012911827088,2,48
91415,A,6140.356599803236,2,42
91416,A,6143.390413898675,2,56
91417,A,6136.944411653166,2,42
91418,A,6138.331680590344,2,42
91419,A,6135.301648005486,2,46
91420,A,6139.256358888681,2,42
91421,A,6142.71204715983,2,50
91422,A,6169.7041794661145,2,31
91423,A,6152.040572359591,2,53
91424,A,6137.517323002418,2,42
91425,A,6140.207114907236,2,51
91426,A,6134.433905869834,2,45
91427,A,6151.306530323264,2,39
91428,A,6133.951123262634,2,42
91429,A,6136.990953342293,2,40
91430,A,6135.699618638483,2,42
91431,A,6148.842054655179,2,57
91432,A,6141.781878364989,2,44
91433,A,6146.185353723057,2,48
91434,A,6136.520350933673,2,42
91435,A,6137.20370681251,2,42
91436,A,6145.578592138182,2,57
91437,A,6142.806903148645,2,44
91438,A,6141.982554625439,2,51
91439,A,6140.069798849611,2,42
91440,A,6154.778551712715,2,33
91441,A,6147.996045713181,2,36
91442,A,6139.424885490615,2,51
91443,A,6144.598213040619,2,39
91444,A,6142.997942434824,2,41
91445,A,6145.408912154516,2,37
91446,A,6149.042108063517,2,36
91447,A,6187.88531943543,2,24
91448,A,6135.671189032662,2,42
91449,A,6155.94779058847,2,39
91450,A,6153.525098270248,2,53
91451,A,6145.675207151837,2,48
91452,A,6159.444580504074,2,36
91453,A,6135.287318555336,2,45
91454,A,6135.757391976121,2,49
91455,A,6134.640869480929,2,42
91456,A,6140.414252042767,2,39
91457,A,6148.14724408315,2,38
91458,A,6156.873467040735,2,35
91459,A,6133.15387795849,2,40
91460,A,6142.944272581094,2,40
91461,A,6150.186705105774,2,52
91462,A,6164.302274501097,2,30
91463,A,6135.1853898399495,2,44
91464,A,6136.432475081839,2,50
91465,A,6153.316850729163,2,32
91466,A,6140.802952915558,2,39
91467,A,6136.292365373008,2,40
91468,A,6184.242125710761,2,27
91469,A,6147.0014365786665,2,43
91470,A,6136.222818404212,2,42
91471,A,6151.174523180788,2,48
91472,A,6141.54096738705,2,42
91473,A,6144.604884419191,2,36
91474,A,6143.9730543073265,2,46
91475,A,6135.169787355044,2,46
91476,A,6140.425669581183,2,39
91477,A,6135.267624744073,2,44
91478,A,6165.051642346273,2,45
91479,A,6145.890545890379,2,39
91480,A,6139.068147290953,2,51
91481,A,6140.605075469422,2,40
91482,A,6148.009470241919,2,39
91483,A,6137.147635219268,2,45
91484,A,6140.647603894004,2,51
91485,A,6147.960019451874,2,42
91486,A,6138.29868860161,2,52
91487,A,6151.466640668282,2,42
91488,A,6142.184763005852,2,40
91489,A,6140.97919927073,2,39
91490,A,6136.318687235886,2,49
91491,A,6154.894873498462,2,38
91492,A,6139.732831580257,2,42
91493,A,6142.756672816817,2,51
91494,A,6146.964549079258,2,39
91495,A,6138.452848827242,2,50
91496,A,6137.918512612286,2,43
91497,A,6136.093496877639,2,49
91498,A,6138.112885224584,2,38
91499,A,6161.747233670061,2,41
91500,A,6159.092505014655,2,39
91501,A,6138.654906743929,2,45
91502,A,6136.54845315652,2,46
91503,A,6151.380093916763,2,36
91504,A,6139.640019543128,2,42
91505,A,6146.296565868325,2,54
91506,A,6143.193994903987,2,49
91507,A,6150.933914102876,2,60
91508,A,6140.074636875044,2,42
91509,A,6169.295581814502,2,51
91510,A,6141.86252806725,2,54
91511,A,6148.953504744069,2,38
91512,A,6149.437013519063,2,54
91513,A,6138.799379416377,2,51
91514,A,6134.628075483244,2,52
91515,A,6141.09423340982,2,50
91516,A,6143.280693372564,2,52
91517,A,6131.743196305146,2,44
91518,A,6136.102871059619,2,47
91519,A,6156.934992298737,2,36
91520,A,6156.099790559866,2,44
91521,A,6138.39282886227,2,45
91522,A,6138.017261702169,2,48
91523,A,6134.925153977039,2,48
91524,A,6146.2841817912895,2,36
91525,A,6150.782706591692,2,44
91526,A,6142.167431660056,2,39
91527,A,6155.650558484887,2,42
91528,A,6143.546076235792,2,51
91529,A,6155.4396598796375,2,44
91530,A,6143.599403572602,2,38
91531,A,6134.769536404641,2,42
91532,A,6131.632557802901,2,43
91533,A,6138.119386478847,2,47
91534,A,6139.348423100273,2,49
91535,A,6149.141548801684,2,36
91536,A,6132.092020591948,2,42
91537,A,6133.408390316398,2,48
91538,A,6134.696408622733,2,39
91539,A,6138.208802122338,2,39
91540,A,6154.586484049481,2,33
91541,A,6144.406825181931,2,38
91542,A,6136.677026434448,2,48
91543,A,6142.653285880406,2,39
91544,A,6145.04851408498,2,45
91545,A,6140.109544627884,2,51
91546,A,6151.17014974621,2,51
91547,A,6148.888273840994,2,45
91548,A,6155.854744583457,2,49
91549,A,6142.410888062264,2,45
91550,A,6144.045680307036,2,36
91551,A,6146.310203915871,2,55
91552,A,6144.258068195126,2,43
91553,A,6137.354314728824,2,45
91554,A,6158.2581115484245,2,30
91555,A,6141.215750024748,2,54
91556,A,6144.818115173772,2,51
91557,A,6144.561258058262,2,33
91558,A,6140.104442860401,2,49
91559,A,6150.341124746662,2,45
91560,A,6136.376170689452,2,42
91561,A,6168.894375444867,2,29
91562,A,6139.7824767640805,2,52
91563,A,6138.1180860631275,2,48
91564,A,6143.135429544441,2,42
91565,A,6149.956746889689,2,42
91566,A,6144.114216246151,2,48
91567,A,6140.603948617287,2,46
91568,A,6143.216903612672,2,54
91569,A,6135.058243473963,2,48
91570,A,6135.757569895651,2,48
91571,A,6150.475977370665,2,48
91572,A,6144.908858250956,2,41
91573,A,6131.72196429974,2,42
91574,A,6148.577933096341,2,39
91575,A,6131.822781131283,2,47
91576,A,6136.987881639283,2,40
91577,A,6144.147217280412,2,49
91578,A,6141.567737050835,2,45
91579,A,6141.930907435348,2,43
91580,A,6135.246441992518,2,50
91581,A,6152.554429306473,2,35
91582,A,6135.586672405568,2,45
91583,A,6138.482086884419,2,39
91584,A,6141.259712236265,2,53
91585,A,6152.196666485021,2,37
91586,A,6138.435252181518,2,49
91587,A,6139.9377223191,2,39
91588,A,6142.88577220716,2,40
91589,A,6144.2675379599405,2,42
91590,A,6128.006031349091,2,47
91591,A,6139.28472703022,2,45
91592,A,6154.789843853382,2,33
91593,A,6132.816929335255,2,48
91594,A,6131.175532144663,2,45
91595,A,6138.642968053648,2,50
91596,A,6136.518733940072,2,43
91597,A,6138.991949557305,2,38
91598,A,6136.357409945179,2,42
91599,A,6144.225383405636,2,42
91600,A,6139.904938538871,2,42
91601,A,6159.126718660096,2,36
91602,A,6145.006151172876,2,36
91603,A,6149.9820320400595,2,41
91604,A,6135.839168608903,2,51
91605,A,6148.431583889347,2,37
91606,A,6136.752658966775,2,50
91607,A,6150.052753340605,2,45
91608,A,6132.507097362628,2,46
91609,A,6130.770941558905,2,41
91610,A,6133.066115011863,2,48
91611,A,6145.105878114084,2,39
91612,A,6151.472784584153,2,48
91613,A,6149.7400758165795,2,38
91614,A,6150.218854363478,2,37
91615,A,6141.662957301096,2,40
91616,A,6136.275272300894,2,42
91617,A,6142.550404268546,2,36
91618,A,6165.332332681683,2,33
91619,A,6130.914959231902,2,47
91620,A,6145.437209221769,2,56
91621,A,6139.488590861334,2,49
91622,A,6138.447679381124,2,50
91623,A,6131.579822131308,2,45
91624,A,6144.735248015652,2,54
91625,A,6142.010787072331,2,38
91626,A,6144.716913676665,2,42
91627,A,6142.249172044913,2,39
91628,A,6150.389370991678,2,39
91629,A,6143.632258006909,2,45
91630,A,6139.729771199951,2,50
91631,A,6143.245793915498,2,35
91632,A,6149.569117242845,2,33
91633,A,6137.564301007071,2,46
91634,A,6136.012393653655,2,39
91635,A,6140.234703564774,2,46
91636,A,6139.400563066575,2,44
91637,A,6139.277368049481,2,39
91638,A,6157.702108683505,2,60
91639,A,6136.50333557873,2,45
91640,A,6132.660632031085,2,45
91641,A,6150.324649234024,2,54
91642,A,6137.704527151362,2,45
91643,A,6141.435879208784,2,43
91644,A,6135.894401268098,2,43
91645,A,6141.762848275376,2,40
91646,A,6137.511160483028,2,40
91647,A,6151.9393558903175,2,39
91648,A,6139.749445091225,2,39
91649,A,6138.312570253987,2,45
91650,A,6136.052338086874,2,43
91651,A,6148.936813236695,2,36
91652,A,6179.774491738068,2,39
91653,A,6152.595880807931,2,45
91654,A,6160.381410084436,2,42
91655,A,6141.305848900507,2,42
91656,A,6136.584102462282,2,45
91657,A,6140.240658790618,2,38
91658,A,6152.913059383214,2,37
91659,A,6173.092646402881,2,39
91660,A,6138.710644024953,2,40
91661,A,6142.252521098532,2,42
91662,A,6144.435411234536,2,39
91663,A,6141.2854636024185,2,48
91664,A,6145.650303464416,2,39
91665,A,6162.9021753782345,2,51
91666,A,6137.556462619428,2,42
91667,A,6138.757677199244,2,39
91668,A,6148.681791606492,2,36
91669,A,6142.280842118675,2,36
91670,A,6151.516271878567,2,36
91671,A,6135.2939595730795,2,45
91672,A,6158.792633497668,2,36
91673,A,6137.541369360388,2,44
91674,A,6142.129893367075,2,49
91675,A,6156.038620888784,2,49
91676,A,6139.212208834212,2,51
91677,A,6174.123154013107,2,28
91678,A,6145.819008873842,2,40
91679,A,6135.649961765601,2,39
91680,A,6142.276765891561,2,54
91681,A,6139.781555747977,2,48
91682,A,6146.607072486951,2,33
91683,A,6143.88850510219,2,53
91684,A,6153.333931709316,2,39
91685,A,6143.317575870007,2,44
91686,A,6151.290073074616,2,55
91687,A,6155.199306630356,2,48
91688,A,6153.914614108148,2,45
91689,A,6151.633459190496,2,42
91690,A,6142.529842479115,2,45
91691,A,6135.740043549145,2,49
91692,A,6134.581659964566,2,43
91693,A,6145.352504149537,2,40
91694,A,6136.031082621914,2,48
91695,A,6139.031316809128,2,45
91696,A,6168.158546969877,2,33
91697,A,6136.753126684063,2,51
91698,A,6144.321676001309,2,45
91699,A,6153.2623517701595,2,51
91700,A,6133.879286576948,2,45
91701,A,6134.806744348181,2,45
91702,A,6137.788934026171,2,45
91703,A,6143.8796541281745,2,35
91704,A,6145.860091189568,2,39
91705,A,6141.314609847638,2,36
91706,A,6153.82887352843,2,36
91707,A,6139.419517052001,2,40
91708,A,6149.48914774688,2,33
91709,A,6132.901277124996,2,48
91710,A,6157.401391650283,2,33
91711,A,6137.78559887514,2,49
91712,A,6141.874676827582,2,42
91713,A,6129.25815714535,2,44
91714,A,6191.807263064559,2,31
91715,A,6146.439445573916,2,50
91716,A,6182.740785367043,2,30
91717,A,6137.6199143339445,2,49
91718,A,6143.890250699761,2,45
91719,A,6144.912501784671,2,44
91720,A,6154.190085780473,2,33
91721,A,6148.020671012586,2,46
91722,A,6134.056844954387,2,45
91723,A,6162.988156295056,2,30
91724,A,6143.906231963081,2,42
91725,A,6135.129294175907,2,49
91726,A,6140.02708455363,2,52
91727,A,6139.361395256306,2,48
91728,A,6146.209620056043,2,38
91729,A,6153.992250600699,2,54
91730,A,6148.567276754928,2,47
91731,A,6166.498372173538,2,30
91732,A,6158.3354459390575,2,30
91733,A,6141.331827066661,2,37
91734,A,6144.621606106467,2,45
91735,A,6145.002907593606,2,48
91736,A,6145.723704214643,2,48
91737,A,6137.757287121431,2,39
91738,A,6140.354733313613,2,37
91739,A,6141.789795724368,2,52
91740,A,6146.878314979977,2,35
91741,A,6143.612126393426,2,35
91742,A,6132.65814297619,2,48
91743,A,6135.779034357232,2,42
91744,A,6147.608442471266,2,39
91745,A,6159.009103743011,2,41
91746,A,6138.613235588381,2,45
91747,A,6183.27539241048,2,27
91748,A,6174.932947890985,2,33
91749,A,6144.401733580896,2,51
91750,A,6149.728691257288,2,50
91751,A,6141.385938877726,2,43
91752,A,6133.580131414533,2,46
91753,A,6147.885157773938,2,47
91754,A,6143.19003755907,2,37
91755,A,6137.402899555949,2,39
91756,A,6149.966727354232,2,36
91757,A,6145.936941747175,2,42
91758,A,6148.24786138883,2,38
91759,A,6142.594295290757,2,43
91760,A,6146.266125104536,2,51
91761,A,6144.802920436273,2,42
91762,A,6135.694030256054,2,48
91763,A,6141.909360578528,2,39
91764,A,6142.407840470711,2,38
91765,A,6139.2965756721405,2,39
91766,A,6137.671890709006,2,43
91767,A,6141.278897561593,2,48
91768,A,6136.854523684043,2,45
91769,A,6133.574867282981,2,42
91770,A,6142.812536699061,2,51
91771,A,6146.294308470521,2,44
91772,A,6134.191437297448,2,42
91773,A,6131.798532148167,2,48
91774,A,6149.45414731086,2,36
91775,A,6161.063722769083,2,34
91776,A,6132.508821232315,2,42
91777,A,6135.908787092683,2,45
91778,A,6143.729326997253,2,43
91779,A,6139.224873578936,2,49
91780,A,6135.061754721785,2,49
91781,A,6143.36820496166,2,36
91782,A,6155.426830460466,2,60
91783,A,6131.365417998705,2,48
91784,A,6134.12255202878,2,42
91785,A,6146.410044916057,2,41
91786,A,6188.792779788023,2,33
91787,A,6134.952836547624,2,48
91788,A,6137.813226568677,2,48
91789,A,6135.643900034781,2,48
91790,A,6142.665959359633,2,40
91791,A,6141.174409241025,2,45
91792,A,6137.984170634716,2,46
91793,A,6138.340807685463,2,46
91794,A,6141.331537255233,2,45
91795,A,6137.626911361452,2,51
91796,A,6140.5372454677145,2,39
91797,A,6130.450155831712,2,42
91798,A,6140.775597459306,2,47
91799,A,6140.62799172347,2,45
91800,A,6146.336354090109,2,36
91801,A,6141.767659778075,2,48
91802,A,6139.311229543978,2,51
91803,A,6157.380956733241,2,36
91804,A,6140.567558819784,2,39
91805,A,6148.047766413703,2,43
91806,A,6146.131343197689,2,39
91807,A,6169.817694992243,2,58
91808,A,6130.237223167272,2,45
91809,A,6154.8614655206,2,36
91810,A,6135.1251168066165,2,48
91811,A,6143.951371761576,2,45
91812,A,6140.82553656729,2,41
91813,A,6141.519676335909,2,45
91814,A,6143.365079581044,2,48
91815,A,6146.138857316504,2,54
91816,A,6131.02226365144,2,46
91817,A,6137.439606939452,2,41
91818,A,6148.955597559213,2,33
91819,A,6180.3779115771695,2,33
91820,A,6137.6200622417555,2,44
91821,A,6152.233022216851,2,45
91822,A,6138.055466769986,2,48
91823,A,6143.293565873205,2,48
91824,A,6146.021076309751,2,51
91825,A,6137.64488449334,2,40
91826,A,6145.121298969846,2,40
91827,A,6140.043998284481,2,45
91828,A,6144.677088678736,2,41
91829,A,6140.413547136999,2,37
91830,A,6147.0027041765015,2,42
91831,A,6141.683149207363,2,40
91832,A,6142.820150175494,2,37
91833,A,6144.531049347996,2,37
91834,A,6142.512731604106,2,40
91835,A,6148.073412681784,2,45
91836,A,6131.330799848577,2,45
91837,A,6136.4910672342485,2,42
91838,A,6180.834222731118,2,28
91839,A,6149.1804390531615,2,36
91840,A,6136.23265259303,2,41
91841,A,6136.041173561427,2,44
91842,A,6137.327542561344,2,48
91843,A,6137.05354638355,2,38
91844,A,6141.00153891211,2,41
91845,A,6136.7190267108235,2,49
91846,A,6143.28961830135,2,42
91847,A,6144.480037548805,2,36
91848,A,6135.110977238116,2,48
91849,A,6141.1666556025675,2,52
91850,A,6134.930839804374,2,42
91851,A,6145.10465015649,2,51
91852,A,6181.378788506852,2,28
91853,A,6137.366205493392,2,45
91854,A,6151.36043669088,2,39
91855,A,6136.385607930912,2,45
91856,A,6136.067908134259,2,42
91857,A,6136.7304281896195,2,48
91858,A,6145.738482578375,2,39
91859,A,6133.8861912747625,2,45
91860,A,6142.599586329835,2,42
91861,A,6141.302508104808,2,54
91862,A,6138.83819217782,2,51
91863,A,6154.948367140477,2,53
91864,A,6138.932133753886,2,36
91865,A,6142.403161609957,2,47
91866,A,6132.136881961183,2,48
91867,A,6145.932332185353,2,54
91868,A,6135.887067345247,2,49
91869,A,6167.820240885707,2,41
91870,A,6133.961319958105,2,48
91871,A,6137.066448353128,2,48
91872,A,6145.409452339693,2,43
91873,A,6138.931645260327,2,51
91874,A,6142.870262175002,2,52
91875,A,6144.859367469125,2,54
91876,A,6159.842927621136,2,33
91877,A,6139.424960077919,2,48
91878,A,6163.475336592087,2,47
91879,A,6196.196966393527,2,28
91880,A,6132.399331043354,2,43
91881,A,6137.629443383581,2,45
91882,A,6151.272266214277,2,54
91883,A,6139.194144906284,2,45
91884,A,6158.544913955152,2,36
91885,A,6142.05952521364,2,39
91886,A,6140.756314219492,2,50
91887,A,6146.810126360969,2,39
91888,A,6148.697401331715,2,39
91889,A,6154.806994307413,2,33
91890,A,6138.462173189204,2,45
91891,A,6150.263925194828,2,54
91892,A,6158.629308805178,2,35
91893,A,6137.789605030623,2,45
91894,A,6135.157439424197,2,45
91895,A,6149.419280556778,2,34
91896,A,6142.8186982391835,2,51
91897,A,6140.671732075142,2,43
91898,A,6142.625094825779,2,39
91899,A,6149.532895466825,2,54
91900,A,6147.255755840983,2,45
91901,A,6142.694559053028,2,40
91902,A,6146.33498467714,2,48
91903,A,6136.223096196388,2,45
91904,A,6142.495483278443,2,40
91905,A,6143.864000183241,2,49
91906,A,6140.4460398873825,2,43
91907,A,6158.603893336946,2,45
91908,A,6132.748775234029,2,48
91909,A,6154.861874814517,2,49
91910,A,6145.001139871815,2,41
91911,A,6133.569039705374,2,45
91912,A,6150.36066473723,2,33
91913,A,6149.413570475394,2,33
91914,A,6137.193239849204,2,40
91915,A,6144.821775062222,2,37
91916,A,6134.200963946771,2,42
91917,A,6139.460879833666,2,46
91918,A,6136.657923479193,2,41
91919,A,6136.269269017264,2,42
91920,A,6143.175063681642,2,36
91921,A,6135.465601306836,2,40
91922,A,6148.291367612845,2,51
91923,A,6131.459289475186,2,45
91924,A,6161.8237285698115,2,60
91925,A,6136.000707816222,2,46
91926,A,6145.716765873867,2,33
91927,A,6145.446663751259,2,39
91928,A,6141.459526131607,2,45
91929,A,6155.614098411254,2,40
91930,A,6159.625995845555,2,36
91931,A,6140.150049292808,2,45
91932,A,6176.901466965911,2,30
91933,A,6139.579108552206,2,46
91934,A,6155.950050189221,2,37
91935,A,6137.85071209971,2,45
91936,A,6147.237774543377,2,49
91937,A,6144.289585743756,2,45
91938,A,6175.125396126808,2,37
91939,A,6152.6789633183835,2,36
91940,A,6140.363429865945,2,48
91941,A,6140.649339154544,2,48
91942,A,6155.9689168772575,2,58
91943,A,6134.835217035711,2,44
91944,A,6145.7051583645425,2,42
91945,A,6140.847828990763,2,51
91946,A,6169.786902950369,2,33
91947,A,6131.539684876198,2,43
91948,A,6168.87797961599,2,30
91949,A,6135.956103523062,2,48
91950,A,6140.776646016803,2,51
91951,A,6146.488441159283,2,53
91952,A,6141.454937997462,2,36
91953,A,6150.060738337018,2,38
91954,A,6145.960648767821,2,42
91955,A,6134.382249008329,2,45
91956,A,6142.074894395431,2,35
91957,A,6145.129640078987,2,48
91958,A,6133.495757434833,2,40
91959,A,6141.08817736069,2,48
91960,A,6161.223622494992,2,33
91961,A,6140.295505507441,2,49
91962,A,6136.6319348670395,2,47
91963,A,6142.160939288309,2,36
91964,A,6150.611634785498,2,39
91965,A,6147.91218639237,2,48
91966,A,6136.6664267881615,2,51
91967,A,6157.9094833240315,2,33
91968,A,6142.737986622318,2,41
91969,A,6142.318020715174,2,41
91970,A,6135.886457387006,2,42
91971,A,6149.181715684466,2,43
91972,A,6142.925067745751,2,36
91973,A,6149.535801350194,2,41
91974,A,6136.897305963531,2,48
91975,A,6149.4712472304445,2,34
91976,A,6141.355289094731,2,48
91977,A,6206.939968829296,2,36
91978,A,6133.300783974248,2,44
91979,A,6154.38657033738,2,41
91980,A,6139.630288184876,2,51
91981,A,6177.145287238414,2,30
91982,A,6161.683242016178,2,34
91983,A,6155.846886482688,2,34
91984,A,6134.807142201755,2,42
91985,A,6157.579212937263,2,44
91986,A,6155.0039744852675,2,57
91987,A,6169.804451750001,2,37
91988,A,6133.103714556972,2,45
91989,A,6143.239426285629,2,48
91990,A,6152.562822179022,2,40
91991,A,6156.715396879238,2,33
91992,A,6139.536551324225,2,45
91993,A,6139.362049612169,2,42
91994,A,6136.426820289134,2,51
91995,A,6166.3080633050595,2,48
91996,A,6143.358118497159,2,45
91997,A,6138.42779576744,2,44
91998,A,6140.940783042324,2,37
91999,A,6160.925180570771,2,51
92000,A,6143.512439562917,2,48
92001,A,6141.3172958319665,2,54
92002,A,6140.363985449016,2,39
92003,A,6142.159664533115,2,45
92004,A,6140.436404258302,2,45
92005,A,6141.585598202661,2,47
92006,A,6170.048042652721,2,54
92007,A,6132.466020473406,2,48
92008,A,6150.2027900331195,2,48
92009,A,6155.7535030588315,2,57
92010,A,6148.379425392771,2,56
92011,A,6143.284199795674,2,57
92012,A,6151.938354383614,2,55
92013,A,6132.690517737992,2,45
92014,A,6158.884859392031,2,47
92015,A,6138.739682332742,2,46
92016,A,6138.01065396943,2,46
92017,A,6134.13102786464,2,47
92018,A,6147.17072160578,2,36
92019,A,6141.592496424192,2,50
92020,A,6148.573078214585,2,54
92021,A,6141.405694424413,2,48
92022,A,6154.112293019638,2,53
92023,A,6141.540615826778,2,43
92024,A,6141.387347350224,2,50
92025,A,6133.7858115473155,2,41
92026,A,6153.205531972087,2,34
92027,A,6132.495019815264,2,45
92028,A,6145.623713623316,2,51
92029,A,6137.303906800012,2,44
92030,A,6143.3829085828465,2,51
92031,A,6132.617866165503,2,47
92032,A,6147.875186346204,2,55
92033,A,6140.673681356994,2,45
92034,A,6140.46576416651,2,51
92035,A,6141.886532587928,2,49
92036,A,6146.29678303554,2,53
92037,A,6156.694716252383,2,34
92038,A,6144.317335217721,2,50
92039,A,6137.121077863183,2,45
92040,A,6136.868459657978,2,40
92041,A,6136.933123239071,2,42
92042,A,6148.109529716957,2,39
92043,A,6137.120561123021,2,40
92044,A,6143.073610628276,2,49
92045,A,6143.288375880818,2,38
92046,A,6134.636709256687,2,42
92047,A,6141.938130544094,2,36
92048,A,6135.240731784479,2,45
92049,A,6162.76878805747,2,39
92050,A,6136.356000305976,2,44
92051,A,6148.443254733354,2,42
92052,A,6170.669750244615,2,39
92053,A,6134.15994677349,2,46
92054,A,6135.506872233426,2,45
92055,A,6136.752411090831,2,43
92056,A,6139.801162185661,2,41
92057,A,6139.4706917337635,2,46
92058,A,6136.425788498582,2,49
92059,A,6139.967954643055,2,45
92060,A,6137.683514120373,2,45
92061,A,6138.926946143801,2,48
92062,A,6146.881514401118,2,40
92063,A,6156.77694683549,2,37
92064,A,6142.523590572246,2,52
92065,A,6139.633945780485,2,46
92066,A,6139.996277375697,2,39
92067,A,6159.089784691443,2,33
92068,A,6144.286422203354,2,54
92069,A,6137.685003424076,2,46
92070,A,6142.979230038464,2,47
92071,A,6143.775636595253,2,54
92072,A,6132.120566895759,2,42
92073,A,6153.871201231957,2,39
92074,A,6139.546915836936,2,45
92075,A,6136.370745552482,2,47
92076,A,6146.137473341507,2,46
92077,A,6138.139902552609,2,42
92078,A,6157.177700788728,2,30
92079,A,6143.171245278922,2,52
92080,A,6139.1114880995965,2,44
92081,A,6140.992492958791,2,50
92082,A,6138.975501504727,2,47
92083,A,6142.166393955464,2,45
92084,A,6142.396094316978,2,39
92085,A,6165.256379954423,2,38
92086,A,6136.705525882683,2,48
92087,A,6156.537764644689,2,33
92088,A,6178.888576336639,2,31
92089,A,6158.293183294348,2,41
92090,A,6141.587079907472,2,48
92091,A,6207.99687496563,2,33
92092,A,6142.230378901392,2,39
92093,A,6133.695890531799,2,42
92094,A,6164.9594231684105,2,54
92095,A,6138.826437392166,2,42
92096,A,6149.416507043968,2,36
92097,A,6143.747432221234,2,42
92098,A,6136.964061575474,2,39
92099,A,6133.0254254574675,2,42
92100,A,6132.830345589169,2,48
92101,A,6148.056012021783,2,41
92102,A,6141.005370775253,2,54
92103,A,6162.065964254611,2,36
92104,A,6192.389414407396,2,36
92105,A,6139.40439521611,2,54
92106,A,6140.637660319654,2,41
92107,A,6141.756070676804,2,42
92108,A,6140.014263196514,2,48
92109,A,6153.4967803583695,2,39
92110,A,6144.725707172775,2,37
92111,A,6134.338093258258,2,45
92112,A,6136.295845690343,2,39
92113,A,6140.345291960267,2,45
92114,A,6140.538534723501,2,36
92115,A,6138.146332701524,2,48
92116,A,6131.503808600153,2,42
92117,A,6140.80410838472,2,44
92118,A,6143.14107963768,2,51
92119,A,6132.645752247371,2,42
92120,A,6141.600509306908,2,51
92121,A,6142.8340373026485,2,45
92122,A,6140.6366191480065,2,52
92123,A,6142.625273959211,2,51
92124,A,6149.892091249423,2,51
92125,A,6150.552320270056,2,46
92126,A,6129.489540641162,2,42
92127,A,6148.103642563153,2,48
92128,A,6148.087572482333,2,37
92129,A,6152.829453586868,2,36
92130,A,6153.811903878605,2,51
92131,A,6134.360132172397,2,44
92132,A,6145.574429876065,2,50
92133,A,6165.857240870967,2,27
92134,A,6152.546380469068,2,56
92135,A,6139.550872749743,2,50
92136,A,6142.057608528004,2,46
92137,A,6147.390867158858,2,43
92138,A,6146.772402954544,2,37
92139,A,6143.698613936447,2,46
92140,A,6147.574802276863,2,39
92141,A,6155.61966557005,2,56
92142,A,6135.669667467793,2,44
92143,A,6140.309396542097,2,39
92144,A,6134.772920177981,2,45
92145,A,6136.992174537186,2,44
92146,A,6144.157544275168,2,50
92147,A,6138.741565322135,2,48
92148,A,6134.582031563346,2,44
92149,A,6143.12134285733,2,50
